,record,category,class,pack,name,altName,id
666,records\item\equipmentarmor\us_e_memnon'sraiment.dbr,Armor,ArmorProtective_UpperBody,Original,us_e_memnon'sraiment,Memnon's Aegis,Armor_Memnons_Aegis
667,records\item\equipmentarmor\um_l_mindragerobe.dbr,Armor,ArmorProtective_UpperBody,Original,um_l_mindragerobe,Mindrage Robe,Armor_Mindrage_Robe
668,records\item\equipmentarmor\mi_n_minotaur.dbr,Armor,ArmorProtective_UpperBody,Original,mi_n_minotaur,,Armor_Minotaur
669,records\item\equipmentarmor\u_l_minoxianarmor.dbr,Armor,ArmorProtective_UpperBody,Original,u_l_minoxianarmor,Minoxian Armor,Armor_Minoxian_Armor
670,records\item\equipmentarmor\um_n_mirage.dbr,Armor,ArmorProtective_UpperBody,Original,um_n_mirage,Mirage,Armor_Mirage
671,records\xpack4\item\equipmentarmor\torso\mi_l_mogwai_torso_01.dbr,Armor,ArmorProtective_UpperBody,xpack4,mi_l_mogwai_torso_01,,Armor_Mogwai_Torso_01
672,records\xpack3\items\equipmentarmor\torso\mi_n_monkeymanmage.dbr,Armor,ArmorProtective_UpperBody,xpack3,mi_n_monkeymanmage,,Armor_Monkeymanmage
673,records\xpack3\items\equipmentarmor\torso\mi_e_monkeymanmage.dbr,Armor,ArmorProtective_UpperBody,xpack3,mi_e_monkeymanmage,,Armor_Monkeymanmage_1
674,records\xpack3\items\equipmentarmor\torso\mi_l_monkeymanmage.dbr,Armor,ArmorProtective_UpperBody,xpack3,mi_l_monkeymanmage,,Armor_Monkeymanmage_2
675,records\xpack3\items\equipmentarmor\torso\mi_n_monkeymanmelee.dbr,Armor,ArmorProtective_UpperBody,xpack3,mi_n_monkeymanmelee,,Armor_Monkeymanmelee
676,records\xpack3\items\equipmentarmor\torso\mi_e_monkeymanmelee.dbr,Armor,ArmorProtective_UpperBody,xpack3,mi_e_monkeymanmelee,,Armor_Monkeymanmelee_1
677,records\xpack3\items\equipmentarmor\torso\mi_l_monkeymanmelee.dbr,Armor,ArmorProtective_UpperBody,xpack3,mi_l_monkeymanmelee,,Armor_Monkeymanmelee_2
678,records\item\equipmentarmor\u_e_morago'sarmor.dbr,Armor,ArmorProtective_UpperBody,Original,u_e_morago'sarmor,Mora-Go's Armor,Armor_Mora_gos_Armor
679,records\item\equipmentarmor\mi_n_mummy.dbr,Armor,ArmorProtective_UpperBody,Original,mi_n_mummy,,Armor_Mummy
680,records\xpack\item\equipmentarmor\torso\mi_e_formicidmelee02.dbr,Armor,ArmorProtective_UpperBody,xpack,mi_e_formicidmelee02,Myrmidon's Chitin,Armor_Myrmidons_Chitin
681,records\xpack\item\equipmentarmor\torso\mi_l_formicidmelee02.dbr,Armor,ArmorProtective_UpperBody,xpack,mi_l_formicidmelee02,Myrmidon's Chitin,Armor_Myrmidons_Chitin_1
682,records\xpack\item\equipmentarmor\torso\mi_e_formicidmage01.dbr,Armor,ArmorProtective_UpperBody,xpack,mi_e_formicidmage01,Myrmigki Vestment,Armor_Myrmigki_Vestment
683,records\xpack\item\equipmentarmor\torso\mi_l_formicidmage01.dbr,Armor,ArmorProtective_UpperBody,xpack,mi_l_formicidmage01,Myrmigki Vestment,Armor_Myrmigki_Vestment_1
684,records\item\equipmentarmor\mi_n_neanderthalmage.dbr,Armor,ArmorProtective_UpperBody,Original,mi_n_neanderthalmage,,Armor_Neanderthalmage
685,records\item\equipmentarmor\mi_n_neanderthalmelee.dbr,Armor,ArmorProtective_UpperBody,Original,mi_n_neanderthalmelee,,Armor_Neanderthalmelee
686,records\item\equipmentarmor\usm_n_necromancer'shabiliment.dbr,Armor,ArmorProtective_UpperBody,Original,usm_n_necromancer'shabiliment,Necromancer's Robe,Armor_Necromancers_Robe
687,records\item\equipmentarmor\u_n_nomadsbodywrap.dbr,Armor,ArmorProtective_UpperBody,Original,u_n_nomadsbodywrap,Nomad's Body Wrap,Armor_Nomads_Body_Wrap
688,records\item\equipmentarmor\us_n_obsidianarmor.dbr,Armor,ArmorProtective_UpperBody,Original,us_n_obsidianarmor,Obsidian Breastplate,Armor_Obsidian_Breastplate
689,records\xpack\item\equipmentarmor\torso\um_n_002.dbr,Armor,ArmorProtective_UpperBody,xpack,um_n_002,Occultist's Raiment,Armor_Occultists_Raiment
690,records\item\equipmentarmor\u_l_oddyseus'armor.dbr,Armor,ArmorProtective_UpperBody,Original,u_l_oddyseus'armor,Odysseus' Armor,Armor_Odysseus_Armor
691,records\item\equipmentarmor\u_n_oedipus'armor.dbr,Armor,ArmorProtective_UpperBody,Original,u_n_oedipus'armor,Oedipus Armor,Armor_Oedipus_Armor
692,records\item\equipmentarmor\usm_n_oracle'sgarments.dbr,Armor,ArmorProtective_UpperBody,Original,usm_n_oracle'sgarments,Oracle's Vestment,Armor_Oracles_Vestment
693,records\item\equipmentarmor\u_n_outlaw'ssash.dbr,Armor,ArmorProtective_UpperBody,Original,u_n_outlaw'ssash,Outlaw's Sash,Armor_Outlaws_Sash
694,records\xpack2\item\equipmentarmor\torso\mi_n_centaur.dbr,Armor,ArmorProtective_UpperBody,xpack2,mi_n_centaur,Outrider's Tunic,Armor_Outriders_Tunic
695,records\xpack2\item\equipmentarmor\torso\mi_e_centaur.dbr,Armor,ArmorProtective_UpperBody,xpack2,mi_e_centaur,Outrider's Tunic,Armor_Outriders_Tunic_1
696,records\xpack2\item\equipmentarmor\torso\mi_l_centaur.dbr,Armor,ArmorProtective_UpperBody,xpack2,mi_l_centaur,Outrider's Tunic,Armor_Outriders_Tunic_2
697,records\item\equipmentarmor\u_l_overlord'sironshell.dbr,Armor,ArmorProtective_UpperBody,Original,u_l_overlord'sironshell,Overlord's Iron Shell,Armor_Overlords_Iron_Shell
698,records\item\equipmentarmor\mi_e_reptilian.dbr,Armor,ArmorProtective_UpperBody,Original,mi_e_reptilian,Overseer's Mantle,Armor_Overseers_Mantle
699,records\item\equipmentarmor\mi_l_reptilian.dbr,Armor,ArmorProtective_UpperBody,Original,mi_l_reptilian,Overseer's Mantle,Armor_Overseers_Mantle_1
700,records\item\equipmentarmor\us_l_nemeanlionhide.dbr,Armor,ArmorProtective_UpperBody,Original,us_l_nemeanlionhide,Pelt of the Nemean Lion,Armor_Pelt_Of_The_Nemean_Lion
701,records\item\equipmentarmor\u_l_penumbraplate.dbr,Armor,ArmorProtective_UpperBody,Original,u_l_penumbraplate,Penumbra Plate,Armor_Penumbra_Plate
702,records\xpack3\items\equipmentarmor\torso\u_l_set01.dbr,Armor,ArmorProtective_UpperBody,xpack3,u_l_set01,Philip's Unity,Armor_Philips_Unity
703,records\item\equipmentarmor\um_n_physician'srobe.dbr,Armor,ArmorProtective_UpperBody,Original,um_n_physician'srobe,Physician's Robe,Armor_Physicians_Robe
704,records\item\equipmentarmor\um_n_pioussash.dbr,Armor,ArmorProtective_UpperBody,Original,um_n_pioussash,Pious Sash,Armor_Pious_Sash
705,records\xpack2\item\equipmentarmor\torso\u_l_01.dbr,Armor,ArmorProtective_UpperBody,xpack2,u_l_01,Plate of Toutatis,Armor_Plate_Of_Toutatis
706,records\xpack\item\equipmentarmor\torso\usm_l_001.dbr,Armor,ArmorProtective_UpperBody,xpack,usm_l_001,Plouton's Cornucopia,Armor_Ploutons_Cornucopia
707,records\xpack\item\equipmentarmor\torso\mi_e_gigantesmelee.dbr,Armor,ArmorProtective_UpperBody,xpack,mi_e_gigantesmelee,Porphyrion's Breastplate,Armor_Porphyrions_Breastplate
708,records\xpack\item\equipmentarmor\torso\mi_l_gigantesmelee.dbr,Armor,ArmorProtective_UpperBody,xpack,mi_l_gigantesmelee,Porphyrion's Breastplate,Armor_Porphyrions_Breastplate_1
709,records\xpack\item\equipmentarmor\torso\us_l_002.dbr,Armor,ArmorProtective_UpperBody,xpack,us_l_002,Poseidon's Cuirass,Armor_Poseidons_Cuirass
710,records\xpack3\items\equipmentarmor\torso\mi_n_potamoimagemage.dbr,Armor,ArmorProtective_UpperBody,xpack3,mi_n_potamoimagemage,,Armor_Potamoimagemage
711,records\xpack3\items\equipmentarmor\torso\mi_e_potamoimagemage.dbr,Armor,ArmorProtective_UpperBody,xpack3,mi_e_potamoimagemage,,Armor_Potamoimagemage_1
712,records\xpack3\items\equipmentarmor\torso\mi_l_potamoimagemage.dbr,Armor,ArmorProtective_UpperBody,xpack3,mi_l_potamoimagemage,,Armor_Potamoimagemage_2
713,records\xpack3\items\equipmentarmor\torso\mi_n_potamoiwarriormelee.dbr,Armor,ArmorProtective_UpperBody,xpack3,mi_n_potamoiwarriormelee,,Armor_Potamoiwarriormelee
714,records\xpack3\items\equipmentarmor\torso\mi_e_potamoiwarriormelee.dbr,Armor,ArmorProtective_UpperBody,xpack3,mi_e_potamoiwarriormelee,,Armor_Potamoiwarriormelee_1
715,records\xpack3\items\equipmentarmor\torso\mi_l_potamoiwarriormelee.dbr,Armor,ArmorProtective_UpperBody,xpack3,mi_l_potamoiwarriormelee,,Armor_Potamoiwarriormelee_2
716,records\item\equipmentarmor\u_e_proteanarmor.dbr,Armor,ArmorProtective_UpperBody,Original,u_e_proteanarmor,Protean Armor,Armor_Protean_Armor
717,records\xpack4\item\equipmentarmor\torso\u_l_protectivemantleofmaat.dbr,Armor,ArmorProtective_UpperBody,xpack4,u_l_protectivemantleofmaat,,Armor_Protectivemantleofmaat
718,records\item\equipmentarmor\mi_e_tigermanmelee.dbr,Armor,ArmorProtective_UpperBody,Original,mi_e_tigermanmelee,Prowler's Cuirass,Armor_Prowlers_Cuirass
719,records\item\equipmentarmor\mi_l_tigermanmelee.dbr,Armor,ArmorProtective_UpperBody,Original,mi_l_tigermanmelee,Prowler's Cuirass,Armor_Prowlers_Cuirass_1
720,records\item\equipmentarmor\usm_e_pyromancer'sguard.dbr,Armor,ArmorProtective_UpperBody,Original,usm_e_pyromancer'sguard,Pyromancer's Robe,Armor_Pyromancers_Robe
721,records\item\equipmentarmor\um_e_qibai'srobe.dbr,Armor,ArmorProtective_UpperBody,Original,um_e_qibai'srobe,Qi Bai's Robe,Armor_Qi_Bais_Robe
722,records\item\equipmentarmor\mi_e_ratmanarcher.dbr,Armor,ArmorProtective_UpperBody,Original,mi_e_ratmanarcher,Quiver of N'Imh,Armor_Quiver_Of_Nimh
723,records\item\equipmentarmor\mi_l_ratmanarcher.dbr,Armor,ArmorProtective_UpperBody,Original,mi_l_ratmanarcher,Quiver of N'Imh,Armor_Quiver_Of_Nimh_1
724,records\item\equipmentarmor\um_e_raimentoflogos.dbr,Armor,ArmorProtective_UpperBody,Original,um_e_raimentoflogos,Raiment of Logos,Armor_Raiment_Of_Logos
725,records\xpack2\item\equipmentarmor\torso\mi_n_fjordmage.dbr,Armor,ArmorProtective_UpperBody,xpack2,mi_n_fjordmage,Raiment of the Deep,Armor_Raiment_Of_The_Deep
726,records\xpack2\item\equipmentarmor\torso\mi_e_fjordmage.dbr,Armor,ArmorProtective_UpperBody,xpack2,mi_e_fjordmage,Raiment of the Deep,Armor_Raiment_Of_The_Deep_1
727,records\xpack2\item\equipmentarmor\torso\mi_l_fjordmage.dbr,Armor,ArmorProtective_UpperBody,xpack2,mi_l_fjordmage,Raiment of the Deep,Armor_Raiment_Of_The_Deep_2
728,records\item\equipmentarmor\u_e_raimentofxigua.dbr,Armor,ArmorProtective_UpperBody,Original,u_e_raimentofxigua,Raiment of Xi'Gua,Armor_Raiment_Of_Xigua
729,records\item\equipmentarmor\us_n_ramses'royalarmor.dbr,Armor,ArmorProtective_UpperBody,Original,us_n_ramses'royalarmor,Ramses' Coat,Armor_Ramses_Coat
730,records\item\equipmentarmor\mi_n_ratmanarcher.dbr,Armor,ArmorProtective_UpperBody,Original,mi_n_ratmanarcher,,Armor_Ratmanarcher
731,records\item\equipmentarmor\mi_n_ratmanchampion.dbr,Armor,ArmorProtective_UpperBody,Original,mi_n_ratmanchampion,,Armor_Ratmanchampion
732,records\item\equipmentarmor\mi_n_ratmanmelee.dbr,Armor,ArmorProtective_UpperBody,Original,mi_n_ratmanmelee,,Armor_Ratmanmelee
733,records\item\equipmentarmor\mi_e_dragonian.dbr,Armor,ArmorProtective_UpperBody,Original,mi_e_dragonian,Razorback Harness,Armor_Razorback_Harness
734,records\item\equipmentarmor\mi_l_dragonian.dbr,Armor,ArmorProtective_UpperBody,Original,mi_l_dragonian,Razorback Harness,Armor_Razorback_Harness_1
735,records\item\equipmentarmor\u_e_reizarf'naicuirass.dbr,Armor,ArmorProtective_UpperBody,Original,u_e_reizarf'naicuirass,Reizar F'nai Cuirass,Armor_Reizar_Fnai_Cuirass
736,records\item\equipmentarmor\u_n_renlei'spride.dbr,Armor,ArmorProtective_UpperBody,Original,u_n_renlei'spride,Ren Lei's Pride,Armor_Ren_Leis_Pride
737,records\item\equipmentarmor\mi_n_reptilian.dbr,Armor,ArmorProtective_UpperBody,Original,mi_n_reptilian,,Armor_Reptilian
738,records\item\equipmentarmor\us_e_aspectofthewild.dbr,Armor,ArmorProtective_UpperBody,Original,us_e_aspectofthewild,Resilience of the Wild,Armor_Resilience_Of_The_Wild
739,records\item\equipmentarmor\mi_e_goldenskeleton.dbr,Armor,ArmorProtective_UpperBody,Original,mi_e_goldenskeleton,Revenant Plate,Armor_Revenant_Plate
740,records\item\equipmentarmor\mi_l_goldenskeleton.dbr,Armor,ArmorProtective_UpperBody,Original,mi_l_goldenskeleton,Revenant Plate,Armor_Revenant_Plate_1
741,records\item\equipmentarmor\u_e_rhesus'whitewashedarmor.dbr,Armor,ArmorProtective_UpperBody,Original,u_e_rhesus'whitewashedarmor,Rhesus' Whitewashed Armor,Armor_Rhesus_Whitewashed_Armor
742,records\xpack2\item\equipmentarmor\torso\mi_n_draugr.dbr,Armor,ArmorProtective_UpperBody,xpack2,mi_n_draugr,Ring Mail of the Restless King,Armor_Ring_Mail_Of_The_Restless_King
743,records\xpack2\item\equipmentarmor\torso\mi_e_draugr.dbr,Armor,ArmorProtective_UpperBody,xpack2,mi_e_draugr,Ring Mail of the Restless King,Armor_Ring_Mail_Of_The_Restless_King_1
744,records\xpack2\item\equipmentarmor\torso\mi_l_draugr.dbr,Armor,ArmorProtective_UpperBody,xpack2,mi_l_draugr,Ring Mail of the Restless King,Armor_Ring_Mail_Of_The_Restless_King_2
745,records\xpack\item\equipmentarmor\torso\um_n_001.dbr,Armor,ArmorProtective_UpperBody,xpack,um_n_001,Robe of Elemental Fury,Armor_Robe_Of_Elemental_Fury
746,records\item\equipmentarmor\usm_e_raimentofthestorm.dbr,Armor,ArmorProtective_UpperBody,Original,usm_e_raimentofthestorm,Robe of Storms,Armor_Robe_Of_Storms
747,records\item\equipmentarmor\um_e_robesofcalchas.dbr,Armor,ArmorProtective_UpperBody,Original,um_e_robesofcalchas,Robes of Calchas,Armor_Robes_Of_Calchas
748,records\xpack\item\equipmentarmor\torso\usm_n_001.dbr,Armor,ArmorProtective_UpperBody,xpack,usm_n_001,Robes of Erebus,Armor_Robes_Of_Erebus
749,records\item\equipmentarmor\um_l_robesofsidirosloros.dbr,Armor,ArmorProtective_UpperBody,Original,um_l_robesofsidirosloros,Robes of Sidiros Loros,Armor_Robes_Of_Sidiros_Loros
750,records\xpack4\item\equipmentarmor\torso\u_l_robesoftheheavenlymagician.dbr,Armor,ArmorProtective_UpperBody,xpack4,u_l_robesoftheheavenlymagician,,Armor_Robesoftheheavenlymagician
751,records\item\equipmentarmor\us_e_rogue'scover.dbr,Armor,ArmorProtective_UpperBody,Original,us_e_rogue'scover,Rogue's Harness,Armor_Rogues_Harness
752,records\xpack2\item\equipmentarmor\torso\z_tracksuit.dbr,Armor,ArmorProtective_UpperBody,xpack2,z_tracksuit,Running Jacket,Armor_Running_Jacket
753,records\xpack3\items\equipmentarmor\torso\um_l_set02.dbr,Armor,ArmorProtective_UpperBody,xpack3,um_l_set02,Sacred Hull of the Aquanaut,Armor_Sacred_Hull_Of_The_Aquanaut
754,records\item\equipmentarmor\um_e_sanbai'srobe.dbr,Armor,ArmorProtective_UpperBody,Original,um_e_sanbai'srobe,San Bai's Robe,Armor_San_Bais_Robe
755,records\item\equipmentarmor\u_n_sandstalkerarmor.dbr,Armor,ArmorProtective_UpperBody,Original,u_n_sandstalkerarmor,Sandstalker Armor,Armor_Sandstalker_Armor
756,records\xpack\item\equipmentarmor\torso\z_santa01.dbr,Armor,ArmorProtective_UpperBody,xpack,z_santa01,Santa's Winter Coat,Armor_Santas_Winter_Coat
757,records\item\equipmentarmor\mi_n_satyrbrute.dbr,Armor,ArmorProtective_UpperBody,Original,mi_n_satyrbrute,,Armor_Satyrbrute
758,records\xpack2\item\equipmentarmor\torso\mi_n_banditgreek.dbr,Armor,ArmorProtective_UpperBody,xpack2,mi_n_banditgreek,Scironian Armor,Armor_Scironian_Armor
759,records\xpack2\item\equipmentarmor\torso\mi_e_banditgreek.dbr,Armor,ArmorProtective_UpperBody,xpack2,mi_e_banditgreek,Scironian Armor,Armor_Scironian_Armor_1
760,records\xpack2\item\equipmentarmor\torso\mi_l_banditgreek.dbr,Armor,ArmorProtective_UpperBody,xpack2,mi_l_banditgreek,Scironian Armor,Armor_Scironian_Armor_2
761,records\item\equipmentarmor\mi_e_gorgonmelee.dbr,Armor,ArmorProtective_UpperBody,Original,mi_e_gorgonmelee,Sentinel's Cuirass,Armor_Sentinels_Cuirass
762,records\item\equipmentarmor\mi_l_gorgonmelee.dbr,Armor,ArmorProtective_UpperBody,Original,mi_l_gorgonmelee,Sentinel's Cuirass,Armor_Sentinels_Cuirass_1
763,records\xpack3\items\equipmentarmor\torso\mi_n_serpentoidmage.dbr,Armor,ArmorProtective_UpperBody,xpack3,mi_n_serpentoidmage,,Armor_Serpentoidmage
764,records\xpack3\items\equipmentarmor\torso\mi_e_serpentoidmage.dbr,Armor,ArmorProtective_UpperBody,xpack3,mi_e_serpentoidmage,,Armor_Serpentoidmage_1
765,records\xpack3\items\equipmentarmor\torso\mi_l_serpentoidmage.dbr,Armor,ArmorProtective_UpperBody,xpack3,mi_l_serpentoidmage,,Armor_Serpentoidmage_2
766,records\xpack3\items\equipmentarmor\torso\mi_n_serpentoidmelee.dbr,Armor,ArmorProtective_UpperBody,xpack3,mi_n_serpentoidmelee,,Armor_Serpentoidmelee
767,records\xpack3\items\equipmentarmor\torso\mi_e_serpentoidmelee.dbr,Armor,ArmorProtective_UpperBody,xpack3,mi_e_serpentoidmelee,,Armor_Serpentoidmelee_1
768,records\xpack3\items\equipmentarmor\torso\mi_l_serpentoidmelee.dbr,Armor,ArmorProtective_UpperBody,xpack3,mi_l_serpentoidmelee,,Armor_Serpentoidmelee_2
769,records\xpack3\items\equipmentarmor\torso\u_e_01.dbr,Armor,ArmorProtective_UpperBody,xpack3,u_e_01,Serpentscale Mail,Armor_Serpentscale_Mail
770,records\item\equipmentarmor\us_e_shadowguard.dbr,Armor,ArmorProtective_UpperBody,Original,us_e_shadowguard,Shadow's Guard,Armor_Shadows_Guard
771,records\item\equipmentarmor\mi_e_neanderthalmage.dbr,Armor,ArmorProtective_UpperBody,Original,mi_e_neanderthalmage,Shaman's Adornment,Armor_Shamans_Adornment
772,records\item\equipmentarmor\mi_l_neanderthalmage.dbr,Armor,ArmorProtective_UpperBody,Original,mi_l_neanderthalmage,Shaman's Adornment,Armor_Shamans_Adornment_1
773,records\xpack4\item\equipmentarmor\torso\u_l_shangcuirass.dbr,Armor,ArmorProtective_UpperBody,xpack4,u_l_shangcuirass,,Armor_Shangcuirass
774,records\item\equipmentarmor\um_e_sheido'srobesofinsight.dbr,Armor,ArmorProtective_UpperBody,Original,um_e_sheido'srobesofinsight,Shei-Do's Robes of Insight,Armor_Shei_dos_Robes_Of_Insight
775,records\xpack2\item\equipmentarmor\torso\u_n_04.dbr,Armor,ArmorProtective_UpperBody,xpack2,u_n_04,Shieldmaiden's Belt,Armor_Shieldmaidens_Belt
776,records\item\equipmentarmor\u_l_shroudofeirene.dbr,Armor,ArmorProtective_UpperBody,Original,u_l_shroudofeirene,Shroud of Eirene,Armor_Shroud_Of_Eirene
777,records\xpack2\item\equipmentarmor\torso\u_n_03.dbr,Armor,ArmorProtective_UpperBody,xpack2,u_n_03,Sigurd's Cloak,Armor_Sigurds_Cloak
778,records\xpack4\item\equipmentarmor\torso\u_l_sitamunsrobe.dbr,Armor,ArmorProtective_UpperBody,xpack4,u_l_sitamunsrobe,,Armor_Sitamunsrobe
779,records\xpack2\item\equipmentarmor\torso\u_e_01.dbr,Armor,ArmorProtective_UpperBody,xpack2,u_e_01,Skyrta of Orvar-Oddr,Armor_Skyrta_Of_Orvar_oddr
780,records\item\equipmentarmor\u_e_snakeskinwrap.dbr,Armor,ArmorProtective_UpperBody,Original,u_e_snakeskinwrap,Snakeskin Wrap,Armor_Snakeskin_Wrap
781,records\xpack\item\equipmentarmor\torso\mi_e_formicidmelee01.dbr,Armor,ArmorProtective_UpperBody,xpack,mi_e_formicidmelee01,Soldier's Chitin,Armor_Soldiers_Chitin
782,records\xpack\item\equipmentarmor\torso\mi_l_formicidmelee01.dbr,Armor,ArmorProtective_UpperBody,xpack,mi_l_formicidmelee01,Soldier's Chitin,Armor_Soldiers_Chitin_1
783,records\xpack3\items\equipmentarmor\torso\u_e_set06.dbr,Armor,ArmorProtective_UpperBody,xpack3,u_e_set06,Solon's Breastplate,Armor_Solons_Breastplate
784,records\item\equipmentarmor\u_e_somatophylakesplate.dbr,Armor,ArmorProtective_UpperBody,Original,u_e_somatophylakesplate,Somatophylakes Plate,Armor_Somatophylakes_Plate
785,records\item\equipmentarmor\u_e_soulshieldchiton.dbr,Armor,ArmorProtective_UpperBody,Original,u_e_soulshieldchiton,Soulshield Chiton,Armor_Soulshield_Chiton
786,records\item\equipmentarmor\u_n_spearman'ssilk.dbr,Armor,ArmorProtective_UpperBody,Original,u_n_spearman'ssilk,Spearman's Silk,Armor_Spearmans_Silk
787,records\xpack4\item\equipmentarmor\torso\u_l_stalwarttorsoofwosret.dbr,Armor,ArmorProtective_UpperBody,xpack4,u_l_stalwarttorsoofwosret,,Armor_Stalwarttorsoofwosret
788,records\item\equipmentarmor\mi_e_gorgonarcher.dbr,Armor,ArmorProtective_UpperBody,Original,mi_e_gorgonarcher,Stonebinder's Sash,Armor_Stonebinders_Sash
789,records\item\equipmentarmor\mi_l_gorgonarcher.dbr,Armor,ArmorProtective_UpperBody,Original,mi_l_gorgonarcher,Stonebinder's Sash,Armor_Stonebinders_Sash_1
790,records\item\equipmentarmor\u_e_sunlushan'sarmor.dbr,Armor,ArmorProtective_UpperBody,Original,u_e_sunlushan'sarmor,Sun Lu-Shan's Armor,Armor_Sun_Lu_shans_Armor
791,records\item\equipmentarmor\u_e_takeshi's kimono.dbr,Armor,ArmorProtective_UpperBody,Original,u_e_takeshi's kimono,Takeshi's Kimono,Armor_Takeshis_Kimono
792,records\item\equipmentarmor\mi_n_telkine.dbr,Armor,ArmorProtective_UpperBody,Original,mi_n_telkine,,Armor_Telkine
793,records\xpack4\item\equipmentarmor\torso\u_l_temperofthestorm.dbr,Armor,ArmorProtective_UpperBody,xpack4,u_l_temperofthestorm,,Armor_Temperofthestorm
794,records\xpack\item\equipmentarmor\torso\u_n_002.dbr,Armor,ArmorProtective_UpperBody,xpack,u_n_002,Templar's Zeal,Armor_Templars_Zeal
795,records\item\equipmentarmor\u_e_terraguard.dbr,Armor,ArmorProtective_UpperBody,Original,u_e_terraguard,TerraGuard,Armor_Terraguard
796,records\xpack2\item\equipmentarmor\torso\u_n_05.dbr,Armor,ArmorProtective_UpperBody,xpack2,u_n_05,Teutoburg Tunic,Armor_Teutoburg_Tunic
797,records\item\equipmentarmor\us_e_theacropolis.dbr,Armor,ArmorProtective_UpperBody,Original,us_e_theacropolis,The Citadel,Armor_The_Citadel
798,records\item\equipmentarmor\u_n_thejackel'sfesteringgarb.dbr,Armor,ArmorProtective_UpperBody,Original,u_n_thejackel'sfesteringgarb,The Jackal's Festering Garb,Armor_The_Jackals_Festering_Garb
799,records\item\equipmentarmor\u_e_thekhan'shuntingharness.dbr,Armor,ArmorProtective_UpperBody,Original,u_e_thekhan'shuntingharness,The Khan's Hunting Harness,Armor_The_Khans_Hunting_Harness
800,records\xpack\item\equipmentarmor\torso\mi_e_empusamage.dbr,Armor,ArmorProtective_UpperBody,xpack,mi_e_empusamage,The Night Mistress's Corselet,Armor_The_Night_Mistresss_Corselet
801,records\xpack\item\equipmentarmor\torso\mi_l_empusamage.dbr,Armor,ArmorProtective_UpperBody,xpack,mi_l_empusamage,The Night Mistress's Corselet,Armor_The_Night_Mistresss_Corselet_1
