Difficulty,Affix Type,Affix,"% Affix weight
(inside rand table)","% Affix drop chance
(all rand tables)","Table
DB Record","Randomizer
DB Record",dbr,pack,record
Legendary,Prefix,Honor Guard’s,0.7595676307332749,0.058428279287175006,xpack/torsomage_l04.dbr,rare_honorguards_03.dbr,rare_honorguards_03.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_honorguards_03.dbr
Legendary,Prefix,Robust,0.379783815366637,0.0292141396435875,xpack/torsomage_l04.dbr,rare_strlife_02.dbr,rare_strlife_02.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_strlife_02.dbr
Legendary,Prefix,Plato's,0.4966403739409871,0.0382031056877683,xpack/torsomage_l04.dbr,rare_intmana_03.dbr,rare_intmana_03.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_intmana_03.dbr
Legendary,Prefix,Honor Guard’s,0.23371311714870002,0.0179779320883615,xpack/torsomage_l04.dbr,rare_honorguards_05.dbr,rare_honorguards_05.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_honorguards_05.dbr
Legendary,Prefix,Sage's,8.764241893076251,0.6741724533135579,xpack/torsomage_l04.dbr,character_attributeenergy_06.dbr,character_attributeenergy_06.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\character_attributeenergy_06.dbr
Legendary,Prefix,Resistant,0.438212094653812,0.0337086226656779,xpack/torsomage_l04.dbr,defensive_resistmulti_firelightning_03.dbr,defensive_resistmulti_firelightning_03.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\defensive_resistmulti_firelightning_03.dbr
Legendary,Prefix,Resistant,8.764241893076251,0.6741724533135579,xpack/torsomage_l04.dbr,defensive_resistfire_03.dbr,defensive_resistfire_03.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\defensive_resistfire_03.dbr
Legendary,Prefix,Stalwart,17.528483786152503,1.34834490662712,xpack/torsomage_l04.dbr,defensive_protection_07.dbr,defensive_protection_07.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\defensive_protection_07.dbr
Legendary,Prefix,Resistant,0.438212094653812,0.0337086226656779,xpack/torsomage_l04.dbr,defensive_resistmulti_lightningcold_03.dbr,defensive_resistmulti_lightningcold_03.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\defensive_resistmulti_lightningcold_03.dbr
Legendary,Prefix,Socrates',0.876424189307625,0.0674172453313558,xpack/torsomage_l04.dbr,rare_intmana_04.dbr,rare_intmana_04.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_intmana_04.dbr
Legendary,Prefix,Honor Guard’s,0.58428279287175,0.0449448302209038,xpack/torsomage_l04.dbr,rare_honorguards_04.dbr,rare_honorguards_04.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_honorguards_04.dbr
Legendary,Prefix,Kingly,2.337131171487,0.17977932088361498,xpack/torsomage_l04.dbr,rare_kingly_01.dbr,rare_kingly_01.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_kingly_01.dbr
Legendary,Prefix,Impenetrable,8.764241893076251,0.6741724533135579,xpack/torsomage_l04.dbr,defensive_resistpierce_04.dbr,defensive_resistpierce_04.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\defensive_resistpierce_04.dbr
Legendary,Prefix,Hardy,0.26292725679228696,0.0202251735994067,xpack/torsomage_l04.dbr,rare_strlife_01.dbr,rare_strlife_01.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_strlife_01.dbr
Legendary,Prefix,Resistant,8.764241893076251,0.6741724533135579,xpack/torsomage_l04.dbr,defensive_resistlightning_03.dbr,defensive_resistlightning_03.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\defensive_resistlightning_03.dbr
Legendary,Prefix,Defiled,0.46742623429740005,0.0359558641767231,xpack/torsomage_l04.dbr,xpack/rare_negregenpoisonretal%poison_03.dbr,rare_negregenpoisonretal%poison_03.dbr,xpack,records\xpack\item\lootmagicalaffixes\Prefix\default\rare_negregenpoisonretal%poison_03.dbr
Legendary,Prefix,Hale,0.321355536079462,0.0247196566214971,xpack/torsomage_l04.dbr,rare_strlife_03.dbr,rare_strlife_03.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_strlife_03.dbr
Legendary,Prefix,Weightless,8.4136722173532,0.647205555181015,xpack/torsomage_l04.dbr,character_reducedequipreq_03.dbr,character_reducedequipreq_03.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\character_reducedequipreq_03.dbr
Legendary,Prefix,Transcendent,0.58428279287175,0.0449448302209038,xpack/torsomage_l04.dbr,xpack/rare_allresists_01.dbr,rare_allresists_01.dbr,xpack,records\xpack\item\lootmagicalaffixes\Prefix\default\rare_allresists_01.dbr
Legendary,Prefix,Purifying,8.764241893076251,0.6741724533135579,xpack/torsomage_l04.dbr,defensive_resistpoison_04.dbr,defensive_resistpoison_04.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\defensive_resistpoison_04.dbr
Legendary,Prefix,Philosopher's,4.674262342974,0.359558641767231,xpack/torsomage_l04.dbr,character_attributeenergy_05.dbr,character_attributeenergy_05.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\character_attributeenergy_05.dbr
Legendary,Prefix,Dreamweaver's,1.67474658439841,0.12882666033834,xpack/staffb_l04.dbr,xpack/character_skillmasterydream_01.dbr,character_skillmasterydream_01.dbr,xpack,records\xpack\item\lootmagicalaffixes\Prefix\default\character_skillmasterydream_01.dbr
Legendary,Prefix,Shaman's,1.67474658439841,0.12882666033834,xpack/staffb_l04.dbr,character_skillmasteryg_01.dbr,character_skillmasteryg_01.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\character_skillmasteryg_01.dbr
Legendary,Prefix,Volcanic,0.881445570736007,0.0678035054412313,xpack/staffb_l04.dbr,rare_fireburn_03.dbr,rare_fireburn_03.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_fireburn_03.dbr
Legendary,Prefix,Nullifying,5.50903481710004,0.42377190900769607,xpack/staffb_l04.dbr,defensive_resistelemental_03.dbr,defensive_resistelemental_03.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\defensive_resistelemental_03.dbr
Legendary,Prefix,Murderous,0.661084178052005,0.0508526290809235,xpack/staffb_l04.dbr,rare_oa%currentlife_02.dbr,rare_oa%currentlife_02.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_oa%currentlife_02.dbr
Legendary,Prefix,Philosopher's,8.81445570736007,0.6780350544123129,xpack/staffb_l04.dbr,character_attributeenergy_05.dbr,character_attributeenergy_05.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\character_attributeenergy_05.dbr
Legendary,Prefix,Socrates',1.10180696342001,0.0847543818015392,xpack/staffb_l04.dbr,rare_intmana_04.dbr,rare_intmana_04.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_intmana_04.dbr
Legendary,Prefix,Sage's,22.0361392684002,1.69508763603078,xpack/staffb_l04.dbr,character_attributeenergy_06.dbr,character_attributeenergy_06.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\character_attributeenergy_06.dbr
Legendary,Prefix,Treacherous,0.440722785368004,0.0339017527206157,xpack/staffb_l04.dbr,rare_oa%currentlife_01.dbr,rare_oa%currentlife_01.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_oa%currentlife_01.dbr
Legendary,Prefix,Savant's,4.40722785368004,0.339017527206157,xpack/staffb_l04.dbr,character_attributeenergy_04.dbr,character_attributeenergy_04.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\character_attributeenergy_04.dbr
Legendary,Prefix,Rune Sage's ,2.64433671220802,0.20341051632369395,xpack/staffb_l04.dbr,xpack2/character_skillmasteryrunes_02.dbr,character_skillmasteryrunes_02.dbr,xpack2,records\xpack2\item\lootmagicalaffixes\Prefix\default\character_skillmasteryrunes_02.dbr
Legendary,Prefix,Molten,0.220361392684002,0.0169508763603078,xpack/staffb_l04.dbr,rare_fireburn_02.dbr,rare_fireburn_02.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_fireburn_02.dbr
Legendary,Prefix,Dreadful,1.0577346848832099,0.0813642065294776,xpack/staffb_l04.dbr,rare_dreadful_weapon_05.dbr,rare_dreadful_weapon_05.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_dreadful_weapon_05.dbr
Legendary,Prefix,Augur's,1.67474658439841,0.12882666033834,xpack/staffb_l04.dbr,xpack/character_skillmasterydream_02.dbr,character_skillmasterydream_02.dbr,xpack,records\xpack\item\lootmagicalaffixes\Prefix\default\character_skillmasterydream_02.dbr
Legendary,Prefix,Archimage's,1.67474658439841,0.12882666033834,xpack/staffb_l04.dbr,character_skillmasterye_02.dbr,character_skillmasterye_02.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\character_skillmasterye_02.dbr
Legendary,Prefix,Pyromancer's,1.67474658439841,0.12882666033834,xpack/staffb_l04.dbr,character_skillmasterye_01.dbr,character_skillmasterye_01.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\character_skillmasterye_01.dbr
Legendary,Prefix,Runemaster's ,0.881445570736007,0.0678035054412313,xpack/staffb_l04.dbr,xpack2/character_skillmasteryrunes_01.dbr,character_skillmasteryrunes_01.dbr,xpack2,records\xpack2\item\lootmagicalaffixes\Prefix\default\character_skillmasteryrunes_01.dbr
Legendary,Prefix,Theurgist's,1.67474658439841,0.12882666033834,xpack/staffb_l04.dbr,character_skillmasteryg_02.dbr,character_skillmasteryg_02.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\character_skillmasteryg_02.dbr
Legendary,Prefix,Wanderer's,1.67474658439841,0.12882666033834,xpack/staffb_l04.dbr,character_skillmasteryf_01.dbr,character_skillmasteryf_01.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\character_skillmasteryf_01.dbr
Legendary,Prefix,Glacial,0.220361392684002,0.0169508763603078,xpack/staffb_l04.dbr,rare_coldslow_02.dbr,rare_coldslow_02.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_coldslow_02.dbr
Legendary,Prefix,Negating,5.50903481710004,0.42377190900769607,xpack/staffb_l04.dbr,defensive_resistelemental_02.dbr,defensive_resistelemental_02.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\defensive_resistelemental_02.dbr
Legendary,Prefix,Druid's,1.67474658439841,0.12882666033834,xpack/staffb_l04.dbr,character_skillmasteryf_02.dbr,character_skillmasteryf_02.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\character_skillmasteryf_02.dbr
Legendary,Prefix,Arctic,0.881445570736007,0.0678035054412313,xpack/staffb_l04.dbr,rare_coldslow_03.dbr,rare_coldslow_03.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_coldslow_03.dbr
Legendary,Prefix,Stormcaller's,1.67474658439841,0.12882666033834,xpack/staffb_l04.dbr,character_skillmasteryh_01.dbr,character_skillmasteryh_01.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\character_skillmasteryh_01.dbr
Legendary,Prefix,Evoker's,1.67474658439841,0.12882666033834,xpack/staffb_l04.dbr,character_skillmasteryh_02.dbr,character_skillmasteryh_02.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\character_skillmasteryh_02.dbr
Legendary,Prefix,Weightless,26.443367122080197,2.03410516323694,xpack/staffb_l04.dbr,character_reducedequipreq_03.dbr,character_reducedequipreq_03.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\character_reducedequipreq_03.dbr
Legendary,Prefix,Dreadful,1.5425297487880099,0.118656134522155,xpack/staffb_l04.dbr,rare_dreadful_weapon_04.dbr,rare_dreadful_weapon_04.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_dreadful_weapon_04.dbr
