id,dbr,isit,find
tagUArmor036,item\equipmentarmband\um_e_arcanebindings.dbr,false,"@level05$: @act03$, @act04$; @level06$: @act03$, @act04$"
tagUArmor055,item\equipmentarmband\um_n_bonebracelet.dbr,false,@level04$: @amount07$
tagUArmor037,item\equipmentarmband\um_e_braceletofillumination.dbr,false,"@level05$: @act01$, @level06$: @act01$"
tagUArmor038,item\equipmentarmband\um_e_braceletofpain.dbr,false,"@level05$: @act02$, @level06$: @act02$"
tagUArmor106,item\equipmentarmband\u_n_bracersofatlas.dbr,false,"@level04$: @act01$, @act02$"
tagUArmor040,item\equipmentarmband\um_e_crystalbracelet.dbr,false,@level05$: @act02$
tagUArmor043,item\equipmentarmband\um_e_elementalist'swraps.dbr,false,"@level05$: @act01$, @act02$; @level06$: @act01$, @act02$"
tagUArmor056,item\equipmentarmband\um_n_glowingbangle.dbr,false,@level04$: @act01$
tagUArmor057,item\equipmentarmband\um_n_harmony.dbr,false,"@level04$: @act02$, @act03$, @act04$"
tagUArmor044,item\equipmentarmband\um_e_hierophant'swinding.dbr,false,"@level05$: @act01$, @level06$: @act01$"
tagUArmor058,item\equipmentarmband\um_n_jadeclasp.dbr,false,@level04$: @act03$
tagUArmor045,item\equipmentarmband\um_e_lethargy.dbr,false,"@level05$: @act03$, @act04$; @level06$: @act03$, @act04$"
tagUArmor059,item\equipmentarmband\um_n_mindlash.dbr,false,@level04$: @act01$
tagUArmor046,item\equipmentarmband\um_e_nathus'bane.dbr,false,"@level05$: @act02$, @act03$, @act04$; @level06$: @act02$, @act03$, @act04$"
tagUArmor060,item\equipmentarmband\um_n_papyruswinding.dbr,false,@level04$: @act02$
tagUArmor048,item\equipmentarmband\um_e_pythia'sclasp.dbr,false,@level05$: @act01$
tagUArmor061,item\equipmentarmband\um_n_scholar'sbangle.dbr,false,"@level04$: @act02$, @act03$, @act04$"
tagUArmor107,item\equipmentarmband\u_n_thornybracers.dbr,false,@level04$: @act01$
xtagUArmor060,xpack\item\equipmentarmor\armband\um_n_001.dbr,true,@level04$: @act04$
xtagUArmor061,xpack\item\equipmentarmor\armband\um_n_002.dbr,true,@level04$: @act04$
xtagUArmor056,xpack\item\equipmentarmor\armband\u_n_001.dbr,true,@level04$: @act04$
xtagUArmor057,xpack\item\equipmentarmor\armband\u_n_002.dbr,true,@level04$: @act04$
xtagUArmor062,xpack\item\equipmentarmor\armband\um_n_003.dbr,true,@level04$: @act04$
tagUWeapon154,item\equipmentweapon\club\u_e_arcadionjudgement.dbr,false,"@level05$: @act03$, @act04$; @level06$: @act03$, @act04$"
tagUWeapon336,item\equipmentweapon\club\u_n_blackrockmallet.dbr,false,"@level04$: @act03$, @act04$"
tagUWeapon155,item\equipmentweapon\club\u_e_blight.dbr,false,"@level05$: @act02$, @level06$: @act02$"
tagUWeapon178,item\equipmentweapon\club\u_n_bristlebash.dbr,false,@level04$: @act01$
tagUWeapon157,item\equipmentweapon\club\u_e_doomherald.dbr,false,"@level05$: @act01$, @level06$: @act01$"
tagUWeapon162,item\equipmentweapon\club\u_e_hammerofthesun.dbr,false,"@level05$: @act02$, @level06$: @act02$"
tagUWeapon179,item\equipmentweapon\club\u_n_handofkairos.dbr,false,"@level04$: @act01$, @act02$"
tagUWeapon158,item\equipmentweapon\club\u_e_kalar'sconvincer.dbr,false,"@level05$: @act01$, @act02$; @level06$: @act01$, @act02$"
tagUWeapon180,item\equipmentweapon\club\u_n_leigong'swingedmace.dbr,false,@level04$: @act03$
tagUWeapon181,item\equipmentweapon\club\u_n_lycergus'wisdom.dbr,false,@level04$: @act01$
tagUWeapon160,item\equipmentweapon\club\u_e_melonhammer.dbr,false,"@level05$: @act03$, @level06$: @act03$"
tagUWeapon182,item\equipmentweapon\club\u_n_mightofbrennus.dbr,false,@level04$: @act01$
tagUWeapon183,item\equipmentweapon\club\u_n_plaguefeast.dbr,false,@level04$: @act02$
tagUWeapon184,item\equipmentweapon\club\u_n_quicksilverbludgeon.dbr,false,"@level04$: @act02$, @act03$, @act04$"
tagUWeapon185,item\equipmentweapon\club\u_n_ravager.dbr,false,"@level04$: @act03$, @act04$"
tagUWeapon186,item\equipmentweapon\club\u_n_shatterbone.dbr,false,"@level04$: @act03$, @act04$"
tagUWeapon163,item\equipmentweapon\club\u_e_skullcrusher.dbr,false,"@level05$: @act03$, @act04$; @level06$: @act03$, @act04$"
tagUWeapon187,item\equipmentweapon\club\u_n_smith'shammer.dbr,false,@level04$: @act01$
tagUWeapon164,item\equipmentweapon\club\u_e_sorrowbringer.dbr,false,"@level05$: @act01$, @level06$: @act01$"
tagUWeapon188,item\equipmentweapon\club\u_n_soulfeast.dbr,false,@level04$: @act01$
tagUWeapon166,item\equipmentweapon\club\u_e_thump.dbr,false,"@level05$: @act01$, @level06$: @act01$"
tagUWeapon189,item\equipmentweapon\club\u_n_widowmaker.dbr,false,"@level04$: @act02$, @act03$, @act04$"
tagUWeapon190,item\equipmentweapon\club\u_n_zealot'smaul.dbr,false,@level04$: @act02$
xtagUWeapon046,xpack\item\equipmentweapons\club\u_n_001.dbr,true,@level04$: @act04$
xtagUWeapon047,xpack\item\equipmentweapons\club\u_n_002.dbr,true,@level04$: @act04$
xtagUWeapon048,xpack\item\equipmentweapons\club\u_n_003.dbr,true,@level04$: @act04$
tagUArmor146,item\equipmentgreaves\u_n_ardentgreaves.dbr,false,"@level04$: @act01$, @act02$"
tagUArmor140,item\equipmentgreaves\um_e_charon'sfuneralwrappings.dbr,false,"@level05$: @act01$, @act02$; @level06$: @act01$, @act02$"
tagUArmor147,item\equipmentgreaves\u_n_epeius'greaves.dbr,false,@level04$: @act01$
tagUArmor148,item\equipmentgreaves\u_n_greavesofmarathon.dbr,false,@level04$: @act01$
tagUArmor149,item\equipmentgreaves\u_n_junglerootgreaves.dbr,false,"@level04$: @act03$, @act04$"
tagUArmor141,item\equipmentgreaves\um_e_loratiangreaves.dbr,false,"@level05$: @act01$, @act02$; @level06$: @act01$, @act02$"
tagUArmor143,item\equipmentgreaves\u_e_nebuchadnezzar'sgreaves.dbr,false,"@level05$: @act02$, @act03$; @level06$: @act02$, @act03$"
tagUArmor150,item\equipmentgreaves\u_n_mediangreaves.dbr,false,"@level04$: @act02$, @act03$, @act04$"
tagUArmor144,item\equipmentgreaves\um_e_taklamakanleggings.dbr,false,"@level05$: @act02$, @act03$; @level06$: @act02$, @act03$"
xtagUArmor081,xpack\item\equipmentarmor\greaves\u_n_001.dbr,true,@level04$: @act04$
xtagUArmor088,xpack\item\equipmentarmor\greaves\um_n_002.dbr,true,@level04$: @act04$
xtagUArmor082,xpack\item\equipmentarmor\greaves\u_n_002.dbr,true,@level04$: @act04$
xtagUArmor089,xpack\item\equipmentarmor\greaves\um_n_003.dbr,true,@level04$: @act04$
xtagUArmor087,xpack\item\equipmentarmor\greaves\um_n_001.dbr,true,@level04$: @act04$
tagUArmor186,item\equipmenthelm\u_e_ao-chin'sredcap.dbr,false,"@level05$: @act03$, @level06$: @act03$"
tagUArmor203,item\equipmenthelm\u_n_bandit'shood.dbr,false,@level04$: @act01$
tagUArmor187,item\equipmenthelm\u_e_bluewarcrown.dbr,false,"@level05$: @act02$, @level06$: @act02$"
tagUArmor213,item\equipmenthelm\um_n_chromaticdiadem.dbr,false,"@level04$: @act02$, @act03$"
tagUArmor204,item\equipmenthelm\u_n_crag.dbr,false,@level04$: @act02$
tagUArmor214,item\equipmenthelm\um_n_crownoftheelements.dbr,false,"@level04$: @act03$, @act04$"
tagUArmor189,item\equipmenthelm\u_e_crownofthegreatking.dbr,false,"@level05$: @act02$, @act03$; @level06$: @act02$, @act03$"
tagUArmor215,item\equipmenthelm\um_n_cynic'scover.dbr,false,@level04$: @act01$
tagUArmor190,item\equipmenthelm\u_e_dieneces'shade.dbr,false,"@level05$: @act01$, @level06$: @act01$"
tagUArmor205,item\equipmenthelm\u_n_emeraldcrown.dbr,false,@level04$: @act02$
tagUArmor206,item\equipmenthelm\u_n_helot'srage.dbr,false,@level04$: @act01$
tagUArmor192,item\equipmenthelm\u_e_hoplitehelm.dbr,false,"@level05$: @act01$, @level06$: @act01$"
tagUArmor193,item\equipmenthelm\u_e_impenetrablehelm.dbr,false,"@level05$: @act03$, @level06$: @act03$"
tagUArmor207,item\equipmenthelm\u_n_medecap.dbr,false,"@level04$: @act03$, @act04$"
tagUArmor195,item\equipmenthelm\um_e_priest'shood.dbr,false,"@level05$: @act02$, @level06$: @act02$"
tagUArmor196,item\equipmenthelm\u_e_ptolemy'screstedhelm.dbr,false,"@level05$: @act02$, @level06$: @act02$"
tagUArmor208,item\equipmenthelm\um_n_redcrown.dbr,false,@level04$: @act02$
tagUArmor197,item\equipmenthelm\u_e_shadowmeld.dbr,false,"@level05$: @act01$; @level06$: @act01$, @act02$"
tagUArmor209,item\equipmenthelm\u_n_shriekinghelm.dbr,false,"@level04$: @act03$, @act04$"
tagUArmor210,item\equipmenthelm\um_n_whitecrown.dbr,false,@level04$: @act02$
xtagUArmor109,xpack\item\equipmentarmor\helm\u_n_001.dbr,true,@level04$: @act04$
xtagUArmor115,xpack\item\equipmentarmor\helm\um_n_003.dbr,true,@level04$: @act04$
xtagUArmor114,xpack\item\equipmentarmor\helm\um_n_002.dbr,true,@level04$: @act04$
xtagUArmor110,xpack\item\equipmentarmor\helm\u_n_002.dbr,true,@level04$: @act04$
xtagUArmor113,xpack\item\equipmentarmor\helm\um_n_001.dbr,true,@level04$: @act04$
tagUArmor001,item\equipmentring\u_e_adroitloop.dbr,false,"@level05$: @act02$, @act03$; @level06$: @act02$, @act03$"
tagUArmor002,item\equipmentring\u_e_bandofdomination.dbr,false,"@level05$: @act01$, @level06$: @act01$"
tagUArmor022,item\equipmentring\u_n_bloodstone.dbr,false,"@level04$: @act01$, @act02$"
tagUArmor023,item\equipmentring\u_n_brimstone.dbr,false,@level04$: @act01$
tagUArmor024,item\equipmentring\u_n_captain'ssignet.dbr,false,"@level04$: @act02$, @act03$, @act04$"
tagUArmor025,item\equipmentring\u_n_cartouchering.dbr,false,@level04$: @act02$
tagUArmor006,item\equipmentring\u_e_crystalring.dbr,false,@level05$: @act02$
tagUArmor026,item\equipmentring\u_n_jadeband.dbr,false,@level04$: @act03$
tagUArmor027,item\equipmentring\u_n_livingband.dbr,false,"@level04$: @act02$, @act03$, @act04$"
tagUArmor028,item\equipmentring\u_n_oathring.dbr,false,"@level04$: @act01$, @act02$, @act03$"
tagUArmor007,item\equipmentring\u_e_phantombane.dbr,false,"@level05$: @act01$, @level06$: @act01$"
tagUArmor008,item\equipmentring\u_e_prostasia.dbr,false,"@level05$: @act01$, @level06$: @act01$"
tagUArmor029,item\equipmentring\u_n_ringoftheshang.dbr,false,@level04$: @act03$
tagUArmor010,item\equipmentring\u_e_sealofthehighpriest.dbr,false,"@level05$: @act02$, @level06$: @act02$"
tagUArmor011,item\equipmentring\u_e_shadowformedband.dbr,false,"@level05$: @act03$, @act04$; @level06$: @act03$, @act04$"
tagUArmor012,item\equipmentring\u_e_signetofhope.dbr,false,"@level05$: @act01$, @level06$: @act01$"
tagUArmor013,item\equipmentring\u_e_starstone.dbr,false,"@level05$: @act02$, @act03$; @level06$: @act02$, @act03$"
tagUArmor030,item\equipmentring\u_n_stormeye.dbr,false,@level04$: @act01$
tagUArmor031,item\equipmentring\u_n_wardstone.dbr,false,@level04$: @act01$
xtagUArmor003,xpack\item\equipmentarmor\ring\u_n_003.dbr,true,@level04$: @act04$
xtagUArmor001,xpack\item\equipmentarmor\ring\u_n_001.dbr,true,@level04$: @act04$
xtagUArmor002,xpack\item\equipmentarmor\ring\u_n_002.dbr,true,@level04$: @act04$
tagUWeapon001,item\equipmentshield\u_e_adamanteshield.dbr,false,"@level05$: @act01$, @level06$: @act01$"
tagUWeapon041,item\equipmentshield\u_n_aegisoflaconia.dbr,false,@level04$: @act01$
tagUWeapon002,item\equipmentshield\u_e_bladeturn.dbr,false,"@level05$: @act03$, @act04$; @level06$: @act03$, @act04$"
tagUWeapon042,item\equipmentshield\u_n_boarhunter'sshield.dbr,false,@level04$: @act01$
tagUWeapon043,item\equipmentshield\u_n_captain'sshield.dbr,false,@level04$: @act01$
tagUWeapon044,item\equipmentshield\u_n_ceremonialbuckler.dbr,false,"@level04$: @act03$, @act04$"
tagUWeapon004,item\equipmentshield\u_e_chieftain'spelta.dbr,false,"@level05$: @act01$, @level06$: @act01$"
tagUWeapon045,item\equipmentshield\u_n_companion'sguard.dbr,false,@level04$: @act01$
tagUWeapon046,item\equipmentshield\u_n_earthenbarrier.dbr,false,"@level04$: @act03$, @act04$"
tagUWeapon007,item\equipmentshield\u_e_elementaldeflector.dbr,false,"@level05$: @act01$, @act02$; @level06$: @act01$, @act02$"
tagUWeapon008,item\equipmentshield\u_e_essenceguard.dbr,false,"@level05$: @act03$, @level06$: @act03$"
tagUWeapon047,item\equipmentshield\u_n_flameward.dbr,false,"@level04$: @act03$, @act04$"
tagUWeapon009,item\equipmentshield\u_e_flowingshieldoftheeuphrates.dbr,false,"@level05$: @act02$, @act03$; @level06$: @act02$, @act03$"
tagUWeapon010,item\equipmentshield\u_e_frostguard.dbr,false,"@level05$: @act01$, @act02$; @level06$: @act01$, @act02$"
tagUWeapon048,item\equipmentshield\u_n_frozenbuckler.dbr,false,"@level04$: @act03$, @act04$"
tagUWeapon049,item\equipmentshield\u_n_hydarnes'shield.dbr,false,"@level04$: @act01$, @act02$"
tagUWeapon011,item\equipmentshield\u_e_icewall.dbr,false,"@level05$: @act03$, @level06$: @act03$"
tagUWeapon050,item\equipmentshield\u_n_jaggedhoplon.dbr,false,@level04$: @act01$
tagUWeapon012,item\equipmentshield\u_e_jericho.dbr,false,"@level05$: @act02$, @act03$; @level06$: @act02$, @act03$"
tagUWeapon051,item\equipmentshield\u_n_jindun.dbr,false,@level04$: @act03$
tagUWeapon014,item\equipmentshield\u_e_mentuhotep'sshield.dbr,false,"@level05$: @act02$, @level06$: @act02$"
tagUWeapon015,item\equipmentshield\u_e_moondisc.dbr,false,"@level05$: @act02$, @level06$: @act02$"
tagUWeapon052,item\equipmentshield\u_n_mystic'sshield.dbr,false,@level04$: @act02$
tagUWeapon053,item\equipmentshield\u_n_nubiandeflector.dbr,false,@level04$: @act02$
tagUWeapon054,item\equipmentshield\u_n_paviseshield.dbr,false,@level04$: @act03$
tagUWeapon016,item\equipmentshield\u_e_phulakterion.dbr,false,"@level05$: @act01$, @level06$: @act01$"
tagUWeapon055,item\equipmentshield\u_n_sacredcrescentshield.dbr,false,"@level04$: @act02$, @act03$"
tagUWeapon017,item\equipmentshield\u_e_scaledserpentshield.dbr,false,"@level05$: @act01$, @level06$: @act01$"
tagUWeapon018,item\equipmentshield\u_e_shieldofapisthebull.dbr,false,"@level05$: @act02$, @level06$: @act02$"
tagUWeapon056,item\equipmentshield\u_n_shieldofbalance.dbr,false,"@level04$: @act03$, @act04$"
tagUWeapon019,item\equipmentshield\u_e_shieldofthecobra.dbr,false,"@level05$: @act03$, @act04$; @level06$: @act03$, @act04$"
tagUWeapon057,item\equipmentshield\u_n_shieldoftheroyalguard.dbr,false,@level04$: @act02$
tagUWeapon058,item\equipmentshield\u_n_stonewall.dbr,false,@level04$: @act02$
tagUWeapon023,item\equipmentshield\u_e_tengpai.dbr,false,"@level05$: @act03$, @level06$: @act03$"
tagUWeapon059,item\equipmentshield\u_n_thornwall.dbr,false,"@level04$: @act01$, @act02$"
tagUWeapon060,item\equipmentshield\u_n_thutmose'buckler.dbr,false,@level04$: @act02$
tagUWeapon024,item\equipmentshield\u_e_volatileshield.dbr,false,"@level05$: @act01$, @level06$: @act01$"
xtagUWeapon001,xpack\item\equipmentweapons\shield\u_n_001.dbr,true,@level04$: @act04$
xtagUWeapon002,xpack\item\equipmentweapons\shield\u_n_002.dbr,true,@level04$: @act04$
tagUWeapon197,item\equipmentweapon\spear\u_e_anendjib'sspear.dbr,false,"@level05$: @act02$, @level06$: @act02$"
tagUWeapon198,item\equipmentweapon\spear\u_e_automedansspear.dbr,false,"@level05$: @act01$, @level06$: @act01$"
tagUWeapon223,item\equipmentweapon\spear\u_n_bloodletter.dbr,false,@level04$: @act01$
tagUWeapon199,item\equipmentweapon\spear\u_e_defiler.dbr,false,"@level05$: @act01$, @level06$: @act01$"
tagUWeapon224,item\equipmentweapon\spear\u_n_desert'skiss.dbr,false,@level04$: @act02$
tagUWeapon225,item\equipmentweapon\spear\u_n_deshret.dbr,false,@level04$: @act02$
tagUWeapon226,item\equipmentweapon\spear\u_n_firespike.dbr,false,@level04$: @act01$
tagUWeapon227,item\equipmentweapon\spear\u_e_herod'sreach.dbr,false,"@level05$: @act01$, @act02$; @level06$: @act01$, @act02$"
tagUWeapon228,item\equipmentweapon\spear\u_n_hoeofdestruction.dbr,false,@level04$: @act02$
tagUWeapon202,item\equipmentweapon\spear\u_e_horsemaster'spike.dbr,false,"@level05$: @act03$, @level06$: @act03$"
tagUWeapon229,item\equipmentweapon\spear\u_n_huhai'spride.dbr,false,@level04$: @act03$
tagUWeapon230,item\equipmentweapon\spear\u_n_huntsman'sbarb.dbr,false,@level04$: @act01$
tagUWeapon203,item\equipmentweapon\spear\u_e_monk'sspade.dbr,false,"@level05$: @act03$, @level06$: @act03$"
tagUWeapon231,item\equipmentweapon\spear\u_n_nuba'snagamaki.dbr,false,@level04$: @act03$
tagUWeapon204,item\equipmentweapon\spear\u_e_nubianspear.dbr,false,"@level05$: @act01$, @act02$; @level06$: @act01$, @act02$"
tagUWeapon205,item\equipmentweapon\spear\u_e_penetratingspearofkok'bi.dbr,false,"@level05$: @act03$, @level06$: @act03$"
tagUWeapon232,item\equipmentweapon\spear\u_n_qinziying'slance.dbr,false,@level04$: @act03$
tagUWeapon208,item\equipmentweapon\spear\u_e_raptor.dbr,false,"@level05$: @act03$, @level06$: @act03$"
tagUWeapon211,item\equipmentweapon\spear\u_n_shadowsting.dbr,false,@level04$: @act01$
tagUWeapon233,item\equipmentweapon\spear\u_n_shiverblood.dbr,false,@level04$: @act01$
tagUWeapon234,item\equipmentweapon\spear\u_n_spearofargo.dbr,false,"@level04$: @act03$, @act04$"
tagUWeapon212,item\equipmentweapon\spear\u_e_spearofrenunutet.dbr,false,"@level05$: @act02$, @level06$: @act02$"
tagUWeapon213,item\equipmentweapon\spear\u_e_spearoftuthmosisiii.dbr,false,"@level05$: @act02$, @level06$: @act02$"
tagUWeapon235,item\equipmentweapon\spear\u_n_theeviscerator.dbr,false,@level04$: @act02$
xtagUWeapon062,xpack\item\equipmentweapons\spear\u_n_002.dbr,true,@level04$: @act04$
xtagUWeapon061,xpack\item\equipmentweapons\spear\u_n_001.dbr,true,@level04$: @act04$
tagUWeapon239,item\equipmentweapon\staff\u_e_apophisserpent.dbr,false,"@level05$: @act02$, @level06$: @act02$"
tagUWeapon241,item\equipmentweapon\staff\u_e_azidahak'sstaff.dbr,false,"@level05$: @act03$, @level06$: @act03$"
tagUWeapon242,item\equipmentweapon\staff\u_e_blastosfotia.dbr,false,"@level05$: @act01$, @level06$: @act01$"
tagUWeapon268,item\equipmentweapon\staff\u_n_elafros.dbr,false,@level04$: @act01$
tagUWeapon243,item\equipmentweapon\staff\u_e_emberseal.dbr,false,"@level05$: @act01$, @level06$: @act01$"
tagUWeapon269,item\equipmentweapon\staff\u_n_fulminator.dbr,false,"@level04$: @act03$, @act04$"
tagUWeapon270,item\equipmentweapon\staff\u_n_glowingrod.dbr,false,@level04$: @act01$
tagUWeapon271,item\equipmentweapon\staff\u_n_guanyin'shealingrod.dbr,false,@level04$: @act03$
tagUWeapon246,item\equipmentweapon\staff\u_e_hoarfrost.dbr,false,"@level05$: @act01$, @act03$; @level06$: @act01$, @act03$"
tagUWeapon247,item\equipmentweapon\staff\u_e_ilektrismos.dbr,false,"@level05$: @act01$, @level06$: @act01$"
tagUWeapon248,item\equipmentweapon\staff\u_e_ironwoodstaff.dbr,false,"@level05$: @act01$, @level06$: @act01$"
tagUWeapon272,item\equipmentweapon\staff\u_n_kirin.dbr,false,@level04$: @act03$
tagUWeapon273,item\equipmentweapon\staff\u_n_ochetosstaff.dbr,false,"@level04$: @act01$, @act02$"
tagUWeapon274,item\equipmentweapon\staff\u_n_pharaoh'sstandard.dbr,false,@level04$: @act02$
tagUWeapon252,item\equipmentweapon\staff\u_e_qa'a.dbr,false,"@level05$: @act02$, @level06$: @act02$"
tagUWeapon253,item\equipmentweapon\staff\u_e_seer'sstaff.dbr,false,"@level05$: @act01$, @level06$: @act01$"
tagUWeapon275,item\equipmentweapon\staff\u_n_shepherd'scrook.dbr,false,@level04$: @act01$
tagUWeapon256,item\equipmentweapon\staff\u_e_shiva'scompanion.dbr,false,"@level05$: @act02$, @act03$; @level06$: @act02$, @act03$"
tagUWeapon276,item\equipmentweapon\staff\u_n_siphon.dbr,false,"@level04$: @act01$, @act02$"
tagUWeapon265,item\equipmentweapon\staff\u_e_soulquencher.dbr,false,"@level05$: @act03$, @level06$: @act02$, @act03$"
tagUWeapon277,item\equipmentweapon\staff\u_n_spectralrod.dbr,false,"@level04$: @act02$, @act03$, @act04$"
tagUWeapon267,item\equipmentweapon\staff\u_n_staffofkheprer.dbr,false,@level04$: @act02$
tagUWeapon278,item\equipmentweapon\staff\u_n_staffofnabukhuthnusar.dbr,false,"@level04$: @act02$, @act03$"
tagUWeapon279,item\equipmentweapon\staff\u_n_staffofthefalcon.dbr,false,@level04$: @act02$
tagUWeapon255,item\equipmentweapon\staff\u_e_summoner'srod.dbr,false,"@level05$: @act02$, @level06$: @act02$"
xtagUWeapon077,xpack\item\equipmentweapons\staff\u_n_002.dbr,true,@level04$: @act04$
xtagUWeapon076,xpack\item\equipmentweapons\staff\u_n_001.dbr,true,@level04$: @act04$
xtagSnowball1,xpack\item\equipmentweapons\staff\z_snowball.dbr,true,@act05$
tagUWeapon283,item\equipmentweapon\sword\u_e_ajaxiberias.dbr,false,"@level05$: @act01$, @level06$: @act01$"
tagUWeapon284,item\equipmentweapon\sword\u_e_ammitsfang.dbr,false,"@level05$: @act02$, @level06$: @act02$"
tagUWeapon285,item\equipmentweapon\sword\u_e_biteofanubis.dbr,false,"@level05$: @act02$, @level06$: @act02$"
tagUWeapon286,item\equipmentweapon\sword\u_e_bladeofishtar.dbr,false,"@level05$: @act02$, @act03$; @level06$: @act02$, @act03$"
tagUWeapon307,item\equipmentweapon\sword\u_n_bonesaw.dbr,false,"@level04$: @act03$, @act04$"
tagUWeapon287,item\equipmentweapon\sword\u_e_changkuolau'ssteelblur.dbr,false,"@level05$: @act03$, @level06$: @act03$"
tagUWeapon308,item\equipmentweapon\sword\u_n_cleopatrasshortsword.dbr,false,@level04$: @act02$
tagUWeapon288,item\equipmentweapon\sword\u_e_despair.dbr,false,"@level05$: @act03$, @act04$; @level06$: @act03$, @act04$"
tagUWeapon328,item\equipmentweapon\sword\u_e_spiritcaller.dbr,false,"@level05$: @act01$, @act02$; @level06$: @act01$, @act02$"
tagUWeapon309,item\equipmentweapon\sword\u_n_fellblade.dbr,false,@level04$: @act01$
tagUWeapon310,item\equipmentweapon\sword\u_n_heartpierce.dbr,false,@level04$: @act01$
tagUWeapon315,item\equipmentweapon\sword\u_n_juque.dbr,false,@level04$: @act03$
tagUWeapon291,item\equipmentweapon\sword\u_e_katharsos.dbr,false,"@level05$: @act01$, @level06$: @act01$"
tagUWeapon311,item\equipmentweapon\sword\u_n_lifebane.dbr,false,@level04$: @act01$
tagUWeapon312,item\equipmentweapon\sword\u_n_marduk'srage.dbr,false,@level04$: @act02$
tagUWeapon292,item\equipmentweapon\sword\u_e_oathbreaker.dbr,false,"@level05$: @act01$, @act02$; @level06$: @act01$, @act02$"
tagUWeapon313,item\equipmentweapon\sword\u_n_patroclus'shortblade.dbr,false,@level04$: @act01$
tagUWeapon293,item\equipmentweapon\sword\u_e_runeblade.dbr,false,"@level05$: @act02$, @act03$; @level06$: @act02$, @act03$"
tagUWeapon314,item\equipmentweapon\sword\u_n_soulcarver.dbr,false,"@level04$: @act01$, @act02$"
tagUWeapon295,item\equipmentweapon\sword\u_e_spartan'swit.dbr,false,"@level05$: @act01$, @level06$: @act01$"
tagUWeapon298,item\equipmentweapon\sword\u_e_swordofthezhou.dbr,false,"@level05$: @act03$, @level06$: @act03$"
tagUWeapon316,item\equipmentweapon\sword\u_n_teslos.dbr,false,@level04$: @act02$
tagUWeapon317,item\equipmentweapon\sword\u_n_traitor'sshiv.dbr,false,@level04$: @act01$
tagUWeapon318,item\equipmentweapon\sword\u_n_wingchunstear.dbr,false,@level04$: @act03$
xtagUWeapon093,xpack\item\equipmentweapons\sword\u_n_003.dbr,true,@level04$: @act04$
xtagUWeapon092,xpack\item\equipmentweapons\sword\u_n_002.dbr,true,@level04$: @act04$
xtagUWeapon091,xpack\item\equipmentweapons\sword\u_n_001.dbr,true,@level04$: @act04$
tagUArmor071,item\equipmentamulet\u_e_aeon.dbr,false,"@level05$: @amount07$, @level06$: @amount07$"
tagUArmor073,item\equipmentamulet\u_e_amuletofhygeia.dbr,false,"@level05$: @amount07$, @level06$: @amount07$"
tagUArmor089,item\equipmentamulet\u_l_aphroditesfavor.dbr,false,@level06$: @amount07$
tagUArmor090,item\equipmentamulet\u_l_blackpearlpendant.dbr,false,@level06$: @act01$
tagUArmor074,item\equipmentamulet\u_e_blessingofthegods.dbr,false,"@level05$: @act01$, @level06$: @act01$"
tagUArmor091,item\equipmentamulet\u_l_essenceofstyx.dbr,false,@level06$: @amount07$
tagUArmor076,item\equipmentamulet\u_e_eyeofflame.dbr,false,"@level05$: @amount07$, @level06$: @amount07$"
tagUArmor092,item\equipmentamulet\u_l_myrmidon'spendant.dbr,false,@level06$: @amount07$
tagUArmor093,item\equipmentamulet\u_l_necklaceofharmonia.dbr,false,@level06$: @amount07$
tagUArmor094,item\equipmentamulet\u_l_pendantofimmortalrage.dbr,false,@level06$: @amount07$
tagUArmor079,item\equipmentamulet\u_e_polaris.dbr,false,"@level05$: @amount07$, @level06$: @amount07$"
tagUArmor095,item\equipmentamulet\u_l_shavo'srelic.dbr,false,@level06$: @amount07$
xtagUArmor024,xpack\item\equipmentarmor\amulet\u_l_003.dbr,true,@level06$: @act04$
xtagUArmor023,xpack\item\equipmentarmor\amulet\u_l_002.dbr,true,@level06$: @act04$
xtagUArmor022,xpack\item\equipmentarmor\amulet\u_l_001.dbr,true,@level06$: @act04$
xtagUArmor021,xpack\item\equipmentarmor\amulet\u_e_003.dbr,true,"@level05$: @act04$, @level06$: @act04$"
xtagUArmor019,xpack\item\equipmentarmor\amulet\u_e_001.dbr,true,"@level05$: @act04$, @level06$: @act04$"
xtagUArmor020,xpack\item\equipmentarmor\amulet\u_e_002.dbr,true,"@level05$: @act04$, @level06$: @act04$"
tagUArmor293,item\equipmentarmor\u_l_armorofachilles.dbr,false,@level06$: @amount07$
tagUArmor304,item\equipmentarmor\u_l_armorofanubis.dbr,false,@level06$: @act02$
tagUArmor294,item\equipmentarmor\u_l_armorofpeleus.dbr,false,@level06$: @amount07$
tagUArmor292,item\equipmentarmor\u_e_armorofthecrimsonguard.dbr,false,"@level05$: @act02$, @level06$: @act02$"
tagUArmor341,item\equipmentarmor\um_e_azuresilkvestment.dbr,false,"@level05$: @act03$, @level06$: @act03$"
tagUArmor295,item\equipmentarmor\u_l_babeizigi.dbr,false,@level06$: @act03$
tagUArmor296,item\equipmentarmor\um_l_calypso'scover.dbr,false,@level06$: @act01$
tagUArmor259,item\equipmentarmor\u_e_certhas'plate.dbr,false,"@level05$: @amount07$, @level06$: @amount07$"
tagUArmor261,item\equipmentarmor\um_e_diogenes'chiton.dbr,false,"@level05$: @act01$, @level06$: @act01$"
